file,sl_f0_median,praat_f0_median,f0_mae_hz,f0_mae_cents,n_frames,sl_f1,sl_f2,sl_f3,praat_f1,praat_f2,praat_f3,sl_jitter,praat_jitter,sl_shimmer,praat_shimmer,sl_hnr,praat_hnr
clb_a0016.wav,182.67905764636936,180.65210338496692,0.95505522935339,8.805733450912571,260,517.2022519486793,1670.110414086368,2926.2763148779977,498.22428473693253,1625.4469783634022,2871.948563153188,1.9315967984226832,1.141294070244804,0.5570506711869774,0.4971253986492242,17.1,20.08
clb_a0017.wav,186.2720451253832,185.78529567657884,1.956943620263295,22.56762810117977,313,402.31803911019557,1820.4484441950876,3002.593618833929,384.96253195956257,1674.664301900113,2973.9875119669114,2.2941323912742613,1.891393628467917,0.7704632461110865,0.49363351089374624,15.44,21.98
clb_a0018.wav,187.12033325829458,187.55140432261013,0.7574733220307553,7.053616548749962,121,445.0973031741399,1774.8320895369304,2919.722728266972,440.3361623148913,1828.005436836239,2923.4472313480815,1.3029916073189147,0.7952533780578339,0.3001364081555251,0.47893341800050143,20.67,23.48
clb_a0019.wav,185.55024948146485,186.09927090701393,1.7665582950463086,23.377188662600734,277,477.1611182853144,1427.6038354348707,2964.1151500733654,481.93135925523245,1358.6503001511533,3042.8404409469495,1.3468653429591058,1.0855399538216273,0.6051725539234889,0.6008516155539769,19.17,22.33
clb_a0020.wav,188.43494224234357,188.53688233185196,0.9264220899332974,8.36864946801827,289,488.57845035208123,1681.0527658876174,3022.3021167046613,392.5815806352406,1478.9143539370334,3080.716526194494,1.5558983411950131,1.223015123778964,0.4201346905886453,0.4056220044042164,21.38,24.09
clb_a0021_sr22k.wav,184.6540596250654,184.57414600766805,1.6005253349411876,18.815405416840218,192,447.3928059718929,1857.9067038376197,2905.913234446036,423.85937077673054,1930.535766719901,2968.8541925350546,1.549063921207556,1.701023671287083,0.6965286436920585,0.726815468747107,17.35,19.2
clb_a0022_sr22k.wav,191.97865119112413,191.41343808980838,0.9463394795192466,9.976434019214555,348,479.14207475093076,1495.8381734284458,2697.0264903710568,458.38364220344977,1261.918873996849,2413.2900000001555,1.4395150118565705,0.9277287255516184,0.5338088150014736,0.426665317208304,16.16,24.18
clb_a0023_snr0db.wav,192.35053242100906,200.3468425458733,7.62387618751154,86.27168754776174,231,1538.5059814490273,2560.6083321319757,3594.6146803325523,1501.6989492968257,2517.150282898869,3558.4836064529563,7.4162555021611,2.7424497237112795,1.2234232904544589,1.1460655375968933,1.55,5.43
clb_a0024_snr15db.wav,191.8847010379418,192.25834215967586,0.8417732967405263,7.6084514619148615,269,381.8626158227792,1821.169154192132,2997.5876648880503,372.8883747738939,1858.4982743073663,3063.5592103774907,3.4792199328219775,1.0322641549186098,0.6128886814336015,0.607078469137171,13.88,15.1
clb_a0025_snr5db.wav,187.03103623442422,189.088368484182,5.314257977489544,60.83310483789546,221,680.8525657671047,2003.7586541717155,3153.3856499968665,732.7242853145116,2044.4917490673643,3165.8870678166477,4.66228332337119,1.687069670026933,0.9637352623059238,0.781906552406295,6.51,6.28
rms_a0001.wav,88.58028854914265,87.9827759209749,1.1316300139809696,21.92202719621878,179,475.1349848180706,1510.0771724034607,2572.0076546922455,437.0572710147477,1488.4911418304798,2488.5468023077838,2.295978133541585,2.8827803670570673,1.133267809090957,0.9005003939496511,9.12,11.13
rms_a0002.wav,84.6065801557562,82.94508754281125,0.6798992900653577,13.04878557418215,179,507.09978782110124,1420.2879153653935,2654.391795947145,465.7345409205684,1418.316605881879,2605.328474120798,3.312109987048626,3.3739347357901455,1.3105845013398292,1.2013788865721537,4.49,11.37
rms_a0003.wav,98.81700009102812,98.71209081093636,1.004189403630394,17.12377799868833,191,399.1177271295269,1517.7138406949964,2543.103473751459,391.9298401749441,1482.678147855173,2492.4803906044167,2.34350086398054,3.03115980809778,0.8084528974763397,0.6578361902572492,11.43,14.47
rms_a0004.wav,96.5309092208803,95.1773700686736,0.749701440788685,13.463605475438063,151,515.0736165187542,1393.7814723783404,2575.8806130556436,484.9661995923311,1332.6968000753334,2509.0980416342372,2.657530288332542,2.43281566934241,1.146691817690352,0.8023378415033893,9.4,10.57
rms_a0005.wav,101.84608182609094,101.37829526522779,16.778247545080205,158.9410891316922,90,429.3039317205554,1347.857199175091,2672.7384937853867,395.2992372950867,1266.0041789341326,2606.702224950292,3.088084894362812,3.293373026366812,1.098872449223947,1.0120948889891335,11.72,12.84
rms_a0006.wav,95.17098623208375,94.5003827523516,0.6578583169524591,13.032646807954647,177,491.87651679368605,1330.2714897032756,2604.00763872792,474.50186484937336,1267.5802687398793,2534.9419806276082,2.499292027933264,1.8578498695310148,1.2714530185827615,0.740521550015142,8.19,9.67
rms_a0007.wav,98.92353057107923,98.0417784260193,0.8773816529865098,15.888825515469014,183,413.45177875236067,1542.3541843382252,2704.952925904161,400.1598609512512,1426.259114114932,2602.613477256552,2.616770302304092,2.3072557081242553,1.16066361042415,0.8193229221048033,8.44,13.1
rms_a0008.wav,93.64792482560148,93.38054534571802,0.9017231584959566,16.256124066968063,158,471.10042782012215,1553.9363614357244,2477.3453015342743,455.33263973319333,1551.8969186733088,2400.2971145596784,3.3442686345912147,2.587088406788169,1.000176026887279,0.897704177416908,10.63,12.26
rms_a0009.wav,94.9548521781143,92.95196230042674,0.7780261401231984,13.261738204209616,146,448.81543187241726,1578.3671229822853,2492.350066371141,442.4040627500005,1547.2517932576948,2346.2653236529145,1.9050341540837714,4.384069197121636,1.0100270896920451,1.4219064088677733,7.63,9.89
